"mcp_code","week_num","cumul_week"
83049,"25",3214
83049,"26",3370
83049,"27",3519
83049,"28",3632
83049,"29",3767
83049,"3",55
83049,"30",3879
83049,"31",3949
83049,"32",4013
83049,"33",4043
83049,"34",4080
83049,"35",4097
83049,"36",4108
83049,"37",4137
83049,"38",4160
83049,"39",4182
83049,"4",127
83049,"40",4210
83049,"41",4261
83049,"42",4316
83049,"43",4365
83049,"44",4432
83049,"45",4487
83049,"46",4616
83049,"47",4750
83049,"48",4883
83049,"49",5079
83049,"5",142
83049,"50",5354
83049,"51",5483
83049,"52",5587
83049,"6",145
83049,"7",184
83049,"8",191
83049,"9",219
83055,"1",35
83055,"10",306
83055,"11",412
83055,"12",521
83055,"13",611
83055,"14",791
83055,"15",971
83055,"16",1206
83055,"17",1468
83055,"18",1784
83055,"19",1980
83055,"2",40
83055,"20",2264
83055,"21",2506
83055,"22",2735
83055,"23",3098
83055,"24",3399
83055,"25",3571
83055,"26",3848
83055,"27",4028
83055,"28",4132
83055,"29",4323
83055,"3",51
83055,"30",4463
83055,"31",4546
83055,"32",4606
83055,"33",4663
83055,"34",4719
83055,"35",4734
83055,"36",4755
83055,"37",4789
83055,"38",4845
83055,"39",4858
83055,"4",117
83055,"40",4931
83055,"41",5009
83055,"42",5046
83055,"43",5143
83055,"44",5190
83055,"45",5365
83055,"46",5489
83055,"47",5650
83055,"48",5795
83055,"49",6183
83055,"5",141
83055,"50",6466
83055,"51",6615
83055,"52",6729
83055,"6",166
83055,"7",202
83055,"8",235
83055,"9",267
84009,"1",25
84009,"10",834
84009,"11",1050
84009,"12",1464
84009,"13",1799
84009,"14",2208
84009,"15",2799
84009,"16",3349
84009,"17",4048
84009,"18",4775
84009,"19",5514
84009,"2",134
84009,"20",5933
84009,"21",6575
84009,"22",7240
84009,"23",8119
84009,"24",8839
84009,"25",9251
84009,"26",9572
84009,"27",10037
84009,"28",10488
84009,"29",10717
84009,"3",168
84009,"30",11105
84009,"31",11363
84009,"32",11510
84009,"33",11681
84009,"34",11800
84009,"35",11893
84009,"36",11940
84009,"37",12053
84009,"38",12165
84009,"39",12307
84009,"4",247
84009,"40",12418
84009,"41",12523
84009,"42",12745
84009,"43",13018
84009,"44",13259
84009,"45",13476
84009,"46",13776
84009,"47",14104
84009,"48",14600
84009,"49",15165
84009,"5",415
84009,"50",15814
84009,"51",16197
84009,"52",16470
84009,"6",470
84009,"7",537
84009,"8",612
84009,"9",754
84010,"1",30
84010,"10",708
84010,"11",842
84010,"12",950
84010,"13",1112
84010,"14",1366
84010,"15",2293
84010,"16",2554
84010,"17",2828
84010,"18",3113
84010,"19",3798
84010,"2",153
84010,"20",4051
84010,"21",4354
84010,"22",4668
84010,"23",4953
84010,"24",5205
84010,"25",5709
84010,"26",5820
84010,"27",6590
84010,"28",6720
84010,"29",6820
84010,"3",257
84010,"30",6979
84010,"31",7079
84010,"32",7166
84010,"33",7236
84010,"34",7295
84010,"35",7346
84010,"36",7374
84010,"37",7432
84010,"38",7479
84010,"39",7529
84010,"4",299
84010,"40",7621
84010,"41",7754
84010,"42",7882
84010,"43",7994
84010,"44",8190
84010,"45",8349
84010,"46",8598
84010,"47",8855
84010,"48",9110
84010,"49",9581
84010,"5",434
84010,"50",9888
84010,"51",10104
84010,"52",10224
84010,"6",559
84010,"7",579
84010,"8",596
84010,"9",646
84016,"1",25
84016,"10",104
84016,"11",177
84016,"12",257
84016,"13",315
84016,"14",419
84016,"15",519
84016,"16",624
84016,"17",747
84016,"18",837
84016,"19",987
84016,"2",35
84016,"20",1087
84016,"21",1231
84016,"22",1358
84016,"23",1459
84016,"24",1593
84016,"25",1648
84016,"26",1727
84016,"27",1810
84016,"28",1868
84016,"29",1937
84016,"3",35
84016,"30",1982
84016,"31",2018
84016,"32",2052
84016,"33",2064
84016,"34",2084
84016,"35",2094
84016,"36",2099
84016,"37",2112
84016,"38",2124
84016,"39",2145
84016,"4",70
84016,"40",2153
84016,"41",2170
84016,"42",2186
84016,"43",2250
84016,"44",2281
84016,"45",2293
84016,"46",2322
84016,"47",2366
84016,"48",2418
84016,"49",2624
84016,"5",75
84016,"50",2667
84016,"51",2701
84016,"52",2718
84016,"6",75
84016,"7",80
84016,"8",80
84016,"9",98
84029,"1",10
84029,"10",91
84029,"11",131
84029,"12",194
84029,"13",249
84029,"14",323
84029,"15",438
84029,"16",561
84029,"17",696
84029,"18",863
84029,"19",1043
84029,"2",30
84029,"20",1164
84029,"21",1313
84029,"22",1435
84029,"23",1604
84029,"24",1827
84029,"25",1895
84029,"26",1952
84029,"27",2128
84029,"28",2185
84029,"29",2212
84029,"3",35
84029,"30",2269
84029,"31",2321
84029,"32",2400
84029,"33",2441
84029,"34",2464
84029,"35",2510
84029,"36",2525
84029,"37",2566
84029,"38",2589
84029,"39",2658
84029,"4",40
84029,"40",2680
84029,"41",2709
84029,"42",2745
84029,"43",2770
84029,"44",2872
84029,"45",2911
84029,"46",2957
84029,"47",3000
84029,"48",3120
84029,"49",3196
84029,"5",70
84029,"50",3379
84029,"51",3452
84029,"52",3510
84029,"6",75
84029,"7",75
84029,"8",80
84029,"9",88
84033,"1",30
84033,"10",319
84033,"11",442
84033,"12",532
84033,"13",619
84033,"14",842
84033,"15",1083
84033,"16",1439
84033,"17",1867
84033,"18",2357
84033,"19",2856
84033,"2",40
84033,"20",3106
84033,"21",3539
84033,"22",4051
84033,"23",4641
84033,"24",5218
84033,"25",5493
84033,"26",5702
84033,"27",5963
84033,"28",6194
84033,"29",6443
84033,"3",46
84033,"30",6740
84033,"31",6916
84033,"32",7056
84033,"33",7190
84033,"34",7295
84033,"35",7360
84033,"36",7403
84033,"37",7457
84033,"38",7506
84033,"39",7554
84033,"4",101
84033,"40",7591
84033,"41",7654
84033,"42",7721
84033,"43",7788
84033,"44",7858
84033,"45",7957
84033,"46",8098
84033,"47",8277
84033,"48",8470
84033,"49",8815
84033,"5",152
84033,"50",9319
84033,"51",9715
84033,"52",9965
84033,"6",168
84033,"7",193
84033,"8",233
84033,"9",282
84035,"1",30
84035,"10",461
84035,"11",582
84035,"12",824
84035,"13",966
84035,"14",1258
84035,"15",1590
84035,"16",1873
84035,"17",2281
84035,"18",2743
84035,"19",3212
84035,"2",72
84035,"20",3482
84035,"21",3839
84035,"22",4265
84035,"23",4850
84035,"24",5352
84035,"25",5561
84035,"26",5794
84035,"27",6085
84035,"28",6371
84035,"29",6530
84035,"3",83
84035,"30",6784
84035,"31",6901
84035,"32",6991
84035,"33",7113
84035,"34",7173
84035,"35",7234
84035,"36",7263
84035,"37",7318
84035,"38",7378
84035,"39",7425
84035,"4",152
84035,"40",7474
84035,"41",7585
84035,"42",7662
84035,"43",7737
84035,"44",7884
84035,"45",7996
84035,"46",8218
84035,"47",8451
84035,"48",8695
84035,"49",9020
84035,"5",221
84035,"50",9468
84035,"51",9743
84035,"52",9902
84035,"6",247
84035,"7",291
84035,"8",321
84035,"9",410
84043,"1",25
84043,"10",641
84043,"11",795
84043,"12",983
84043,"13",1161
84043,"14",1503
84043,"15",1965
84043,"16",2486
84043,"17",3027
84043,"18",3597
84043,"19",4268
84043,"2",150
84043,"20",4622
84043,"21",5194
84043,"22",5874
84043,"23",6541
84043,"24",7255
84043,"25",7587
84043,"26",7813
84043,"27",8217
84043,"28",8529
84043,"29",8780
84043,"3",166
84043,"30",9177
84043,"31",9377
84043,"32",9516
84043,"33",9669
84043,"34",9789
84043,"35",9874
84043,"36",9942
84043,"37",10021
84043,"38",10141
84043,"39",10237
84043,"4",248
84043,"40",10317
84043,"41",10470
84043,"42",10671
84043,"43",10787
84043,"44",10923
84043,"45",11086
84043,"46",11327
84043,"47",11615
84043,"48",11948
84043,"49",12374
84043,"5",403
84043,"50",13011
84043,"51",13469
84043,"52",13748
84043,"6",425
84043,"7",488
84043,"8",528
84043,"9",599
84050,"1",59
84050,"10",514
84050,"11",666
84050,"12",917
84050,"13",1144
84050,"14",1430
84050,"15",1895
84050,"16",2233
84050,"17",2632
84050,"18",3032
84050,"19",3581
84050,"2",96
84050,"20",3982
84050,"21",4416
84050,"22",4777
84050,"23",5109
84050,"24",5534
84050,"25",5882
84050,"26",6089
84050,"27",6302
84050,"28",6431
84050,"29",6582
84050,"3",114
84050,"30",6788
84050,"31",6898
84050,"32",6989
84050,"33",7069
84050,"34",7140
84050,"35",7197
84050,"36",7226
84050,"37",7293
84050,"38",7346
84050,"39",7419
84050,"4",209
84050,"40",7521
84050,"41",7599
84050,"42",7733
84050,"43",7858
84050,"44",7970
84050,"45",8101
84050,"46",8282
84050,"47",8531
84050,"48",8745
84050,"49",9201
84050,"5",267
84050,"50",9563
84050,"51",9765
84050,"52",9892
84050,"6",312
84050,"7",351
84050,"8",379
84050,"9",467
84059,"1",30
84059,"10",558
84059,"11",742
84059,"12",971
84059,"13",1122
84059,"14",1530
84059,"15",1911
84059,"16",2375
84059,"17",2827
84059,"18",3247
84059,"19",3689
84059,"2",102
84059,"20",3965
84059,"21",4474
84059,"22",4904
84059,"23",5393
84059,"24",5843
84059,"25",6097
84059,"26",6307
84059,"27",6641
84059,"28",6899
84059,"29",7053
84059,"3",113
84059,"30",7282
84059,"31",7442
84059,"32",7529
84059,"33",7629
84059,"34",7701
84059,"35",7746
84059,"36",7778
84059,"37",7825
84059,"38",7896
84059,"39",8005
84059,"4",176
84059,"40",8072
84059,"41",8147
84059,"42",8274
84059,"43",8377
84059,"44",8555
84059,"45",8701
84059,"46",8935
84059,"47",9194
84059,"48",9498
84059,"49",9856
84059,"5",273
84059,"50",10268
84059,"51",10569
84059,"52",10740
84059,"6",325
84059,"7",356
84059,"8",395
84059,"9",502
84068,"1",35
84068,"10",202
84068,"11",296
84068,"12",447
84068,"13",515
84068,"14",656
84068,"15",867
84068,"16",1045
84068,"17",1275
84068,"18",1452
84068,"19",1672
84068,"2",47
84068,"20",1840
84068,"21",2065
84068,"22",2253
84068,"23",2468
84068,"24",2704
84068,"25",2789
84068,"26",2872
84068,"27",2991
84068,"28",3060
84068,"29",3161
84068,"3",48
84068,"30",3250
84068,"31",3333
84068,"32",3383
84068,"33",3420
84068,"34",3468
84068,"35",3487
84068,"36",3499
84068,"37",3530
84068,"38",3582
84068,"39",3595
84068,"4",90
84068,"40",3631
84068,"41",3679
84068,"42",3703
84068,"43",3751
84068,"44",3815
84068,"45",3875
84068,"46",3955
84068,"47",4062
84068,"48",4204
84068,"49",4373
84068,"5",107
84068,"50",4579
84068,"51",4712
84068,"52",4779
84068,"6",121
84068,"7",130
84068,"8",137
84068,"9",173
84075,"1",105
84075,"10",413
84075,"11",586
84075,"12",788
84075,"13",890
84075,"14",1079
84075,"15",1230
84075,"16",1427
84075,"17",1736
84075,"18",1933
84075,"19",2212
84075,"2",116
84075,"20",2398
84075,"21",2648
84075,"22",2887
84075,"23",3174
84075,"24",3459
84075,"25",3598
84075,"26",3755
84075,"27",3900
84075,"28",4041
84075,"29",4172
84075,"3",119
84075,"30",4280
84075,"31",4357
84075,"32",4446
84075,"33",4483
84075,"34",4515
84075,"35",4527
84075,"36",4536
84075,"37",4567
84075,"38",4614
84075,"39",4639
84075,"4",258
84075,"40",4662
84075,"41",4712
84075,"42",4747
84075,"43",4911
84075,"44",5034
84075,"45",5060
84075,"46",5121
84075,"47",5227
84075,"48",5459
84075,"49",5768
84075,"5",276
84075,"50",5907
84075,"51",5989
84075,"52",6054
84075,"6",294
84075,"7",333
84075,"8",345
84075,"9",381
84077,"1",118
84077,"10",1098
84077,"11",1406
84077,"12",1743
84077,"13",2016
84077,"14",2655
84077,"15",3464
84077,"16",4221
84077,"17",5110
84077,"18",5957
84077,"19",7000
84077,"2",194
84077,"20",7483
84077,"21",8339
84077,"22",9360
84077,"23",10391
84077,"24",11550
84077,"25",12129
84077,"26",12519
84077,"27",13144
84077,"28",13672
84077,"29",14145
84077,"3",220
84077,"30",14735
84077,"31",15017
84077,"32",15248
84077,"33",15478
84077,"34",15634
84077,"35",15753
84077,"36",15827
84077,"37",15944
84077,"38",16102
84077,"39",16226
84077,"4",486
84077,"40",16352
84077,"41",16501
84077,"42",16715
84077,"43",16881
84077,"44",17138
84077,"45",17426
84077,"46",17822
84077,"47",18309
84077,"48",18846
84077,"49",19570
84077,"5",593
84077,"50",20473
84077,"51",21142
84077,"52",21562
84077,"6",666
84077,"7",818
84077,"8",857
84077,"9",1000
85007,"1",30
85007,"10",343
85007,"11",482
85007,"12",659
85007,"13",795
85007,"14",1016
85007,"15",1383
85007,"16",1739
85007,"17",2139
85007,"18",2649
85007,"19",3151
85007,"2",38
85007,"20",3521
85007,"21",3948
85007,"22",4317
85007,"23",4790
85007,"24",5294
85007,"25",5518
85007,"26",5710
85007,"27",5974
85007,"28",6132
85007,"29",6288
85007,"3",52
85007,"30",6466
85007,"31",6602
85007,"32",6703
85007,"33",6788
85007,"34",6878
85007,"35",6911
85007,"36",6930
85007,"37",6983
85007,"38",7030
85007,"39",7092
85007,"4",125
85007,"40",7128
85007,"41",7169
85007,"42",7283
85007,"43",7323
85007,"44",7394
85007,"45",7501
85007,"46",7631
85007,"47",7902
85007,"48",8116
85007,"49",8355
85007,"5",141
85007,"50",8752
85007,"51",9195
85007,"52",9341
85007,"6",155
85007,"7",231
85007,"8",248
85007,"9",295
85009,"1",53
85009,"10",383
85009,"11",522
85009,"12",608
85009,"13",724
85009,"14",1012
85009,"15",1424
85009,"16",1808
85009,"17",2299
85009,"18",2857
85009,"19",3319
85009,"2",58
85009,"20",3700
85009,"21",4142
85009,"22",4738
85009,"23",5333
85009,"24",5879
85009,"25",6151
85009,"26",6440
85009,"27",6746
85009,"28",6985
85009,"29",7302
85009,"3",58
85009,"30",7600
85009,"31",7770
85009,"32",7919
85009,"33",8008
85009,"34",8094
85009,"35",8124
85009,"36",8152
85009,"37",8185
85009,"38",8244
85009,"39",8322
85009,"4",167
85009,"40",8359
85009,"41",8426
85009,"42",8547
85009,"43",8589
85009,"44",8627
85009,"45",8801
85009,"46",8981
85009,"47",9189
85009,"48",9454
85009,"49",9854
85009,"5",181
85009,"50",10466
85009,"51",10888
85009,"52",11129
85009,"6",186
85009,"7",254
85009,"8",271
85009,"9",343
85011,"1",25
85011,"10",543
85011,"11",704
85011,"12",844
85011,"13",1037
85011,"14",1324
85011,"15",1817
85011,"16",2207
85011,"17",2599
85011,"18",3078
85011,"19",3588
85011,"2",105
85011,"20",3939
85011,"21",4404
85011,"22",4847
85011,"23",5250
85011,"24",5655
85011,"25",5922
85011,"26",6156
85011,"27",6536
85011,"28",6706
85011,"29",6826
85011,"3",185
85011,"30",7017
85011,"31",7142
85011,"32",7215
85011,"33",7316
85011,"34",7386
85011,"35",7420
85011,"36",7462
85011,"37",7526
85011,"38",7571
85011,"39",7674
85011,"4",228
85011,"40",7722
85011,"41",7788
85011,"42",8001
85011,"43",8064
85011,"44",8252
85011,"45",8377
85011,"46",8549
85011,"47",8733
85011,"48",9145
85011,"49",9415
85011,"5",319
85011,"50",9854
85011,"51",10122
85011,"52",10252
85011,"6",407
85011,"7",442
85011,"8",452
85011,"9",498
85024,"1",40
85024,"10",157
85024,"11",262
85024,"12",284
85024,"13",382
85024,"14",579
85024,"15",782
85024,"16",977
85024,"17",1185
85024,"18",1452
85024,"19",1667
85024,"2",40
85024,"20",1856
85024,"21",2053
85024,"22",2304
85024,"23",2558
85024,"24",2774
85024,"25",2905
85024,"26",3056
85024,"27",3220
85024,"28",3360
85024,"29",3503
85024,"3",40
85024,"30",3608
85024,"31",3668
85024,"32",3762
85024,"33",3790
85024,"34",3816
85024,"35",3822
85024,"36",3845
85024,"37",3866
85024,"38",3893
85024,"39",3930
85024,"4",85
85024,"40",3948
85024,"41",3963
85024,"42",4011
85024,"43",4024
85024,"44",4084
85024,"45",4205
85024,"46",4282
85024,"47",4300
85024,"48",4475
85024,"49",4607
85024,"5",91
85024,"50",4939
85024,"51",5032
85024,"52",5082
85024,"6",91
85024,"7",102
85024,"8",115
85024,"9",129
85026,"1",35
85026,"10",205
85026,"11",310
85026,"12",341
85026,"13",459
85026,"14",691
85026,"15",979
85026,"16",1245
85026,"17",1590
85026,"18",2071
85026,"19",2417
85026,"2",45
85026,"20",2702
85026,"21",3015
85026,"22",3472
85026,"23",3950
85026,"24",4333
85026,"25",4548
85026,"26",4787
85026,"27",5079
85026,"28",5269
85026,"29",5497
85026,"3",45
85026,"30",5757
85026,"31",5913
85026,"32",6016
85026,"33",6103
85026,"34",6184
85026,"35",6212
85026,"36",6227
85026,"37",6262
85026,"38",6300
85026,"39",6362
85026,"4",82
85026,"40",6378
85026,"41",6419
85026,"42",6496
85026,"43",6516
85026,"44",6602
85026,"45",6750
85026,"46",6877
85026,"47",6960
85026,"48",7231
85026,"49",7492
85026,"5",87
85026,"50",7983
85026,"51",8234
85026,"52",8391
85026,"6",115
85026,"7",122
85026,"8",130
85026,"9",181
85034,"1",25
85034,"10",190
85034,"11",285
85034,"12",376
85034,"13",431
85034,"14",640
85034,"15",870
85034,"16",1074
85034,"17",1366
85034,"18",1738
85034,"19",2076
85034,"2",37
85034,"20",2298
85034,"21",2521
85034,"22",2846
85034,"23",3257
85034,"24",3584
85034,"25",3785
85034,"26",3940
85034,"27",4116
85034,"28",4273
85034,"29",4423
85034,"3",37
85034,"30",4607
85034,"31",4735
85034,"32",4809
85034,"33",4869
85034,"34",4935
85034,"35",4952
85034,"36",4972
85034,"37",4984
85034,"38",5021
85034,"39",5074
85034,"4",69
85034,"40",5091
85034,"41",5135
85034,"42",5194
85034,"43",5228
85034,"44",5247
85034,"45",5428
85034,"46",5544
85034,"47",5643
85034,"48",5814
85034,"49",6090
85034,"5",88
85034,"50",6425
85034,"51",6659
85034,"52",6807
85034,"6",100
85034,"7",109
85034,"8",126
85034,"9",166
85039,"1",35
85039,"10",223
85039,"11",325
85039,"12",372
85039,"13",483
85039,"14",701
85039,"15",936
85039,"16",1170
85039,"17",1441
85039,"18",1869
85039,"19",2226
85039,"2",40
85039,"20",2494
85039,"21",2792
85039,"22",3143
85039,"23",3578
85039,"24",3941
85039,"25",4137
85039,"26",4362
85039,"27",4567
85039,"28",4756
85039,"29",4923
85039,"3",41
85039,"30",5110
85039,"31",5243
85039,"32",5366
85039,"33",5431
85039,"34",5515
85039,"35",5538
85039,"36",5575
85039,"37",5611
85039,"38",5671
85039,"39",5707
85039,"4",90
85039,"40",5734
85039,"41",5802
85039,"42",5879
85039,"43",5904
85039,"44",5960
85039,"45",6083
85039,"46",6203
85039,"47",6278
85039,"48",6452
85039,"49",6664
85039,"5",107
85039,"50",7097
85039,"51",7344
85039,"52",7494
85039,"6",115
85039,"7",129
85039,"8",148
85039,"9",199
85045,"1",42
85045,"10",971
85045,"11",1504
85045,"12",1631
85045,"13",1971
85045,"14",2924
85045,"15",3734
85045,"16",4396
85045,"17",5067
85045,"18",6137
85045,"19",7064
85045,"2",140
85045,"20",7768
85045,"21",8494
85045,"22",9392
85045,"23",10350
85045,"24",11242
85045,"25",11795
85045,"26",12519
85045,"27",13139
85045,"28",13664
85045,"29",14160
85045,"3",152
85045,"30",14628
85045,"31",14942
85045,"32",15236
85045,"33",15360
85045,"34",15510
85045,"35",15561
85045,"36",15629
85045,"37",15694
85045,"38",15730
85045,"39",15984
85045,"4",291
85045,"40",16031
85045,"41",16129
85045,"42",16399
85045,"43",16506
85045,"44",16578
85045,"45",17031
85045,"46",17502
85045,"47",17585
85045,"48",18134
85045,"49",18755
85045,"5",486
85045,"50",20211
85045,"51",20506
85045,"52",20792
85045,"6",525
85045,"7",628
85045,"8",808
85045,"9",918
85046,"1",57
85046,"10",611
85046,"11",801
85046,"12",1017
85046,"13",1123
85046,"14",1516
85046,"15",2120
85046,"16",2693
85046,"17",3394
85046,"18",4158
85046,"19",4820
85046,"2",73
85046,"20",5381
85046,"21",6059
85046,"22",6828
85046,"23",7687
85046,"24",8498
85046,"25",8943
85046,"26",9316
85046,"27",9667
85046,"28",9994
85046,"29",10462
85046,"3",93
85046,"30",10865
85046,"31",11170
85046,"32",11351
85046,"33",11475
85046,"34",11617
85046,"35",11657
85046,"36",11685
85046,"37",11755
85046,"38",11835
85046,"39",11919
85046,"4",259
85046,"40",11949
85046,"41",12093
85046,"42",12277
85046,"43",12335
85046,"44",12441
85046,"45",12739
85046,"46",12983
85046,"47",13254
85046,"48",13658
85046,"49",14293
85046,"5",284
85046,"50",15002
85046,"51",15654
85046,"52",16057
85046,"6",313
85046,"7",445
85046,"8",465
85046,"9",547
85047,"1",89
85047,"10",284
85047,"11",339
85047,"12",354
85047,"13",403
85047,"14",536
85047,"15",697
85047,"16",830
85047,"17",971
85047,"18",1161
85047,"19",1318
85047,"2",90
85047,"20",1479
85047,"21",1602
85047,"22",1802
85047,"23",1970
85047,"24",2133
85047,"25",2239
85047,"26",2366
85047,"27",2490
85047,"28",2593
85047,"29",2697
85047,"3",95
85047,"30",2793
85047,"31",2852
85047,"32",2904
85047,"33",2926
85047,"34",2952
85047,"35",2965
85047,"36",2969
85047,"37",2980
85047,"38",2999
85047,"39",3031
85047,"4",205
85047,"40",3036
85047,"41",3041
85047,"42",3085
85047,"43",3099
85047,"44",3190
85047,"45",3243
85047,"46",3301
85047,"47",3349
85047,"48",3434
85047,"49",3520
85047,"5",208
85047,"50",3806
85047,"51",3855
85047,"52",3901
85047,"6",220
85047,"7",247
85047,"8",254
85047,"9",273
91005,"1",30
91005,"10",881
91005,"11",1102
91005,"12",1330
91005,"13",1568
91005,"14",1981
91005,"15",2315
91005,"16",2559
91005,"17",2979
91005,"18",3415
91005,"19",3917
91005,"2",94
91005,"20",4432
91005,"21",4866
91005,"22",5506
91005,"23",6084
91005,"24",6609
91005,"25",6970
91005,"26",7457
91005,"27",7957
91005,"28",8343
91005,"29",8770
91005,"3",160
91005,"30",9117
91005,"31",9462
91005,"32",9669
91005,"33",9764
91005,"34",9878
91005,"35",9974
91005,"36",10016
91005,"37",10075
91005,"38",10179
91005,"39",10245
91005,"4",220
91005,"40",10320
91005,"41",10421
91005,"42",10559
91005,"43",10808
91005,"44",10966
91005,"45",11072
91005,"46",11203
91005,"47",11627
91005,"48",11955
91005,"49",12447
91005,"5",341
91005,"50",12954
91005,"51",13297
91005,"52",13388
91005,"6",446
91005,"7",505
91005,"8",604
91005,"9",703
91013,"1",35
91013,"10",969
91013,"11",1613
91013,"12",1913
91013,"13",2156
91013,"14",2667
91013,"15",3224
91013,"16",3793
91013,"17",4446
91013,"18",4962
91013,"19",5735
91013,"2",56
91013,"20",6442
91013,"21",7242
91013,"22",8030
91013,"23",9126
91013,"24",10010
91013,"25",10360
91013,"26",10984
91013,"27",11606
91013,"28",11918
91013,"29",12338
91013,"3",76
91013,"30",12675
91013,"31",12894
91013,"32",13180
91013,"33",13239
91013,"34",13338
91013,"35",13440
91013,"36",13470
91013,"37",13522
91013,"38",13617
91013,"39",13663
91013,"4",275
91013,"40",13789
91013,"41",13917
91013,"42",13986
91013,"43",14396
91013,"44",14836
91013,"45",14912
91013,"46",15094
91013,"47",15609
91013,"48",15818
91013,"49",17167
91013,"5",349
91013,"50",17559
91013,"51",17754
91013,"52",17807
91013,"6",393
91013,"7",601
91013,"8",685
91013,"9",770
91015,"1",25
91015,"10",326
91015,"11",548
91015,"12",684
91015,"13",769
91015,"14",917
91015,"15",1106
91015,"16",1294
91015,"17",1560
91015,"18",1755
91015,"19",2122
91015,"2",73
91015,"20",2362
91015,"21",2627
91015,"22",2863
91015,"23",3255
91015,"24",3568
91015,"25",3742
91015,"26",3925
91015,"27",4053
91015,"28",4139
91015,"29",4258
91015,"3",88
91015,"30",4343
91015,"31",4402
91015,"32",4480
91015,"33",4503
91015,"34",4538
91015,"35",4565
91015,"36",4584
91015,"37",4622
91015,"38",4657
91015,"39",4678
91015,"4",126
91015,"40",4714
91015,"41",4758
91015,"42",4790
91015,"43",4996
91015,"44",5096
91015,"45",5131
91015,"46",5203
91015,"47",5376
91015,"48",5424
91015,"49",5956
91015,"5",192
91015,"50",6027
91015,"51",6062
91015,"52",6084
91015,"6",217
91015,"7",232
91015,"8",254
91015,"9",280
91030,"1",151
91030,"10",2253
91030,"11",2891
91030,"12",3454
91030,"13",4294
91030,"14",5432
91030,"15",6416
91030,"16",7130
91030,"17",8065
91030,"18",9104
91030,"19",10314
91030,"2",176
91030,"20",11262
91030,"21",12258
91030,"22",14273
91030,"23",15696
91030,"24",16887
91030,"25",17699
91030,"26",18467
91030,"27",20220
91030,"28",21106
91030,"29",21993
91030,"3",350
91030,"30",22577
91030,"31",23213
91030,"32",23712
91030,"33",23879
91030,"34",24056
91030,"35",24214
91030,"36",24253
91030,"37",24368
91030,"38",24569
91030,"39",24785
91030,"4",637
91030,"40",25014
91030,"41",25242
91030,"42",25603
91030,"43",26154
91030,"44",26549
91030,"45",26927
91030,"46",27637
91030,"47",28409
91030,"48",29098
91030,"49",30359
91030,"5",708
91030,"50",31706
91030,"51",32470
91030,"52",32830
91030,"6",942
91030,"7",1156
91030,"8",1275
91030,"9",1538
91034,"1",113
91034,"10",1647
91034,"11",2092
91034,"12",2504
91034,"13",2944
91034,"14",3672
91034,"15",4434
91034,"16",4941
91034,"17",5690
91034,"18",6467
91034,"19",7338
91034,"2",139
91034,"20",7980
91034,"21",8664
91034,"22",9959
91034,"23",11114
91034,"24",11911
91034,"25",12513
91034,"26",13127
91034,"27",14366
91034,"28",14991
91034,"29",15804
91034,"3",199
91034,"30",16295
91034,"31",16942
91034,"32",17323
91034,"33",17468
91034,"34",17697
91034,"35",17839
91034,"36",17892
91034,"37",17981
91034,"38",18125
91034,"39",18273
91034,"4",572
91034,"40",18415
91034,"41",18572
91034,"42",18824
91034,"43",19527
91034,"44",19810
91034,"45",19983
91034,"46",20280
91034,"47",21052
91034,"48",21328
91034,"49",22691
91034,"5",661
91034,"50",23828
91034,"51",24481
91034,"52",24542
91034,"6",771
91034,"7",1104
91034,"8",1208
91034,"9",1335
91054,"1",25
91054,"10",388
91054,"11",844
91054,"12",1076
91054,"13",1267
91054,"14",1507
91054,"15",1727
91054,"16",1965
91054,"17",2393
91054,"18",2713
91054,"19",3097
91054,"2",40
91054,"20",3386
91054,"21",3750
91054,"22",4121
91054,"23",4741
91054,"24",5117
91054,"25",5281
91054,"26",5582
91054,"27",5834
91054,"28",5987
91054,"29",6181
91054,"3",83
91054,"30",6298
91054,"31",6405
91054,"32",6511
91054,"33",6548
91054,"34",6569
91054,"35",6593
91054,"36",6608
91054,"37",6635
91054,"38",6666
91054,"39",6686
91054,"4",115
91054,"40",6722
91054,"41",6757
91054,"42",6781
91054,"43",7160
91054,"44",7188
91054,"45",7213
91054,"46",7279
91054,"47",7656
91054,"48",7730
91054,"49",8545
91054,"5",151
91054,"50",8598
91054,"51",8619
91054,"52",8630
91054,"6",210
91054,"7",225
91054,"8",251
91054,"9",311
91059,"1",30
91059,"10",820
91059,"11",1070
91059,"12",1305
91059,"13",1576
91059,"14",2047
91059,"15",2390
91059,"16",2716
91059,"17",3161
91059,"18",3616
91059,"19",4183
91059,"2",41
91059,"20",4566
91059,"21",5037
91059,"22",5899
91059,"23",6528
91059,"24",7081
91059,"25",7502
91059,"26",7894
91059,"27",8596
91059,"28",9093
91059,"29",9445
91059,"3",105
91059,"30",9705
91059,"31",10079
91059,"32",10284
91059,"33",10375
91059,"34",10482
91059,"35",10566
91059,"36",10590
91059,"37",10645
91059,"38",10745
91059,"39",10813
91059,"4",186
91059,"40",10888
91059,"41",10984
91059,"42",11073
91059,"43",11254
91059,"44",11413
91059,"45",11571
91059,"46",11774
91059,"47",12094
91059,"48",12444
91059,"49",12951
91059,"5",222
91059,"50",13589
91059,"51",13953
91059,"52",14112
91059,"6",324
91059,"7",416
91059,"8",479
91059,"9",603
91064,"1",30
