"mcp_code","city_name","week_num","pollution_ozone_wk","pollution_bc_wk","pollution_no2_wk","pollution_pm10_wk","pollution_pm25_wk"
13002,"Baarle-hertog",22,77.6142857142857,0.428571428571429,7.47142857142857,20.0571428571429,10.3428571428571
13002,"Baarle-hertog",23,70.2285714285714,0.585714285714286,10.7142857142857,24.3857142857143,14.5142857142857
13002,"Baarle-hertog",24,71.9142857142857,0.457142857142857,8.98571428571429,23.7571428571429,11.2857142857143
13002,"Baarle-hertog",25,64.1714285714286,0.257142857142857,4.74285714285714,19,10.8571428571429
13002,"Baarle-hertog",26,50.2,0.542857142857143,8.51428571428571,22.0714285714286,14.2285714285714
13002,"Baarle-hertog",27,46.9857142857143,0.371428571428571,6.62857142857143,17.0428571428571,8.71428571428571
13002,"Baarle-hertog",28,49.1714285714286,0.442857142857143,6.45714285714286,19.4,12.2285714285714
13002,"Baarle-hertog",29,56.5428571428571,0.414285714285714,4.97142857142857,19.6571428571429,10.9857142857143
13002,"Baarle-hertog",30,54.2571428571429,0.314285714285714,4.98571428571429,18.6285714285714,9.27142857142857
13002,"Baarle-hertog",31,52.8571428571429,0.385714285714286,6.61428571428571,17.9428571428571,10.1285714285714
13002,"Baarle-hertog",32,41.8428571428571,0.328571428571429,5.85714285714286,14.5571428571429,6.32857142857143
13002,"Baarle-hertog",33,44.0571428571429,0.4,8.8,19.5857142857143,10.2714285714286
13002,"Baarle-hertog",34,49.7714285714286,0.342857142857143,5.74285714285714,14.8142857142857,7.22857142857143
13002,"Baarle-hertog",35,56.1,0.314285714285714,5.35714285714286,17.4571428571429,9.04285714285714
13002,"Baarle-hertog",36,61.7714285714286,0.871428571428571,10.7,30.9428571428571,18.4142857142857
13002,"Baarle-hertog",37,44.1142857142857,0.5,9.95714285714286,17.1,8.74285714285714
13002,"Baarle-hertog",38,42.5142857142857,0.8,11.8857142857143,23.6714285714286,13.4285714285714
13002,"Baarle-hertog",39,43.5,0.457142857142857,9.3,16.7428571428571,7.88571428571429
13002,"Baarle-hertog",40,45.9714285714286,0.314285714285714,7.98571428571429,12.2142857142857,5.18571428571429
13002,"Baarle-hertog",41,30.1142857142857,0.971428571428571,14.3428571428571,24.3142857142857,14.9142857142857
13002,"Baarle-hertog",42,42.1,0.785714285714286,11.6285714285714,18.9428571428571,9.91428571428571
13002,"Baarle-hertog",43,33.9714285714286,0.657142857142857,12.3,19.0428571428571,10.5714285714286
13002,"Baarle-hertog",44,37.1142857142857,0.728571428571429,11.5,15.6714285714286,8.71428571428571
13002,"Baarle-hertog",45,23.8285714285714,1.4,19.4428571428571,26.6285714285714,15.8571428571429
13002,"Baarle-hertog",46,19.0571428571429,0.942857142857143,15.7571428571429,27.5,19.4857142857143
13002,"Baarle-hertog",47,22.1142857142857,1.41428571428571,18.0571428571429,25.2714285714286,17.0857142857143
13002,"Baarle-hertog",48,42.0142857142857,0.514285714285714,12.9714285714286,13.1142857142857,7.55714285714286
13002,"Baarle-hertog",49,39.7428571428571,0.5,12.4,14.5857142857143,8.74285714285714
13002,"Baarle-hertog",50,22.9428571428571,1.05714285714286,17.7571428571429,22.2142857142857,14.5428571428571
13002,"Baarle-hertog",51,25.4857142857143,1.18571428571429,19.3142857142857,24.1571428571429,15.8
13002,"Baarle-hertog",52,35.4625,0.4875,9.575,16,10.5
13003,"Balen",1,18.9,0.857142857142857,16.4,22.9,17.8
13003,"Balen",2,25.1285714285714,1.35714285714286,23.8714285714286,20.3857142857143,14.5285714285714
13003,"Balen",3,41.1714285714286,0.785714285714286,14.3571428571429,17.5857142857143,11.3857142857143
13003,"Balen",4,39.1714285714286,0.671428571428571,16.9857142857143,16.2,10.3
13003,"Balen",5,40.0714285714286,0.571428571428571,13.8714285714286,16.6714285714286,11.1571428571429
